Entity,Code,Day,total_vaccinations_per_hundred,"GDP per capita, PPP (constant 2011 international $)",Year,Year,Continent
Barbados,BRB,2021-09-14,76.17,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-15,76.46,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-16,76.81,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-18,77.68,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-19,78.01,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-20,78.49,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-21,79,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-22,79.56,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-23,80.24,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-24,80.78,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-25,81.38,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-26,81.66,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-27,82.23,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-28,82.71,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-29,83.4,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-09-30,84.08,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-01,84.74,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-02,85.2,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-03,85.55,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-04,85.98,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-05,86.41,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-06,86.87,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-07,87.32,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-08,87.77,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-09,88.13,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-10,88.4,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-11,88.86,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-12,89.33,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-13,89.75,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-15,90.6,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-16,90.89,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-17,91.19,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-18,91.6,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-19,91.91,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-20,92.21,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-23,93.23,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-24,93.48,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-25,93.88,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-26,94.16,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-27,94.55,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-28,94.9,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-29,95.28,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-30,95.62,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-10-31,95.91,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-01,96.1,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-02,96.35,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-03,96.54,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-04,96.84,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-05,97.08,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-06,97.31,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-07,97.46,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-08,97.67,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-09,97.95,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-10,98.11,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-11,98.35,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-12,98.56,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-13,98.68,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-14,98.85,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-15,98.94,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-16,99.19,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-17,99.29,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-18,99.48,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-19,99.69,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-20,99.85,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-21,100.02,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-22,100.14,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-24,100.44,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-25,100.62,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-26,100.77,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-27,100.9,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-28,100.91,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-29,100.91,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-11-30,100.92,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-01,101.03,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-02,101.25,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-03,101.43,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-04,101.52,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-05,101.6,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-06,101.66,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-07,101.8,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-08,101.87,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-09,102.05,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-10,102.25,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-11,102.29,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-12,102.36,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-13,102.41,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-14,102.66,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-15,102.81,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-16,102.97,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-17,103.18,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-18,103.26,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-19,103.33,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-20,103.44,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-21,103.55,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-22,103.64,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-23,103.68,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-24,103.69,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-25,103.69,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-26,103.7,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-27,103.7,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-28,103.81,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-29,103.94,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-30,104.11,16978.0676859393,2017,2015,North America
Barbados,BRB,2021-12-31,104.14,16978.0676859393,2017,2015,North America
Barbados,BRB,2022-01-02,104.18,16978.0676859393,2017,2015,North America
Barbados,BRB,2022-01-03,104.21,16978.0676859393,2017,2015,North America
Barbados,BRB,2022-01-04,104.22,16978.0676859393,2017,2015,North America
Barbados,BRB,2022-01-05,104.26,16978.0676859393,2017,2015,North America
Bavaria,OWID_BAV,2020-01-21,,,,2015,Europe
Belarus,BLR,2020-12-28,0,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-02-18,0.22,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-03-12,0.33,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-03-26,0.71,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-04-09,1.25,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-04-23,3.48,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-05-07,4.77,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-05-23,7.53,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-05-30,8.44,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-06-06,9.79,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-06-13,11.37,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-07-18,21.11,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-07-25,23.24,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-08-01,25.21,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-08-10,26.92,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-08-15,28.43,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-08-22,30,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-08-29,31.38,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-09-05,32.67,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-09-12,33.96,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-09-19,35.9,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-09-26,38.42,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-10-03,40.9,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-10-10,44.67,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-10-17,47.36,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-10-24,50.47,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-11-07,57.29,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-11-14,60.21,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-11-21,63.28,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-11-28,67.05,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-12-05,70.72,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-12-12,76.44,17167.9672600246,2017,2015,Europe
Belarus,BLR,2021-12-19,81.63,17167.9672600246,2017,2015,Europe
Belarus,BLR,2022-01-02,91.62,17167.9672600246,2017,2015,Europe
Belgium,BEL,2020-12-28,0,42658.57617009,2017,2015,Europe
Belgium,BEL,2020-12-29,0,42658.57617009,2017,2015,Europe
Belgium,BEL,2020-12-30,0.01,42658.57617009,2017,2015,Europe
Belgium,BEL,2020-12-31,0.01,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-01,0.01,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-02,0.01,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-03,0.01,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-04,0.01,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-05,0.02,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-06,0.06,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-07,0.13,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-08,0.21,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-09,0.24,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-10,0.25,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-11,0.29,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-12,0.43,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-13,0.62,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-14,0.82,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-15,1.03,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-16,1.07,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-17,1.1,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-18,1.2,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-19,1.37,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-20,1.55,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-21,1.81,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-22,2.07,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-23,2.15,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-24,2.16,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-25,2.26,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-26,2.37,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-27,2.52,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-28,2.73,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-29,2.91,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-30,2.95,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-01-31,2.96,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-01,3.03,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-02,3.24,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-03,3.51,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-04,3.81,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-05,4.08,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-06,4.13,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-07,4.16,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-08,4.25,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-09,4.49,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-10,4.72,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-11,5.03,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-12,5.34,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-13,5.41,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-14,5.43,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-15,5.55,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-16,5.68,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-17,5.85,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-18,6.1,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-19,6.37,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-20,6.42,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-21,6.44,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-22,6.55,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-23,6.73,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-24,6.93,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-25,7.21,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-26,7.48,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-27,7.52,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-02-28,7.53,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-01,7.65,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-02,7.86,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-03,8.12,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-04,8.55,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-05,8.94,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-06,9.02,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-07,9.03,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-08,9.18,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-09,9.43,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-10,9.75,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-11,10.22,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-12,10.61,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-13,10.69,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-14,10.71,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-15,10.97,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-16,11.38,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-17,11.79,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-18,12.44,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-19,13.03,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-20,13.23,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-21,13.23,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-22,13.52,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-23,13.94,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-24,14.47,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-25,15.16,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-26,15.76,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-27,15.96,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-28,15.98,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-29,16.19,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-30,16.47,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-03-31,17.2,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-01,18.08,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-02,18.8,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-03,18.98,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-04,18.98,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-05,19.11,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-06,19.52,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-07,19.93,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-08,21.03,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-09,22.2,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-10,22.79,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-11,22.83,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-12,23.25,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-13,23.88,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-14,24.75,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-15,25.71,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-16,26.53,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-17,27.03,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-18,27.08,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-19,27.61,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-20,28.05,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-21,28.84,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-22,29.68,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-23,30.3,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-24,30.7,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-25,30.76,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-26,31.3,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-27,31.76,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-28,32.58,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-29,33.5,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-04-30,34.21,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-01,34.62,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-02,34.66,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-03,35.34,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-04,36.06,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-05,37.4,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-06,38.79,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-07,40.14,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-08,40.92,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-09,40.99,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-10,41.71,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-11,42.31,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-12,43.11,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-13,44.14,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-14,45.4,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-15,46.16,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-16,46.21,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-17,47.15,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-18,48.3,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-19,49.52,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-20,50.79,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-21,51.9,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-22,52.67,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-23,52.76,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-24,53.29,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-25,54.16,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-26,55.22,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-27,56.43,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-28,57.4,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-29,58.19,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-30,58.29,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-05-31,59.33,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-01,60.22,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-02,61.67,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-03,63.29,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-04,64.61,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-05,65.81,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-06,66.08,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-07,67.53,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-08,68.82,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-09,70.51,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-10,72.2,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-11,73.89,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-12,75.12,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-13,75.33,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-14,76.66,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-15,77.96,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-16,79.55,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-17,81.18,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-18,82.84,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-19,83.93,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-20,84.21,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-21,85.23,42658.57617009,2017,2015,Europe
Belgium,BEL,2021-06-22,86.17,42658.57617009,2017,2015,Europe
